0	0.00119174	0.00133443	0.00139087	0.00110573	0.00051868	-0.00031507	-0.00059545	-0.00092192	0.000799417	0.000252962	0.000567675	0.000288904	-0.000356197	-3.99351e-05	-0.00034833	-0.000241518	-0.000950098	-0.00111544	-0.000620663	-0.000347495	-0.00132012	0	0
0.00195312	0.000556052	0.00185847	0.00199103	0.0017544	0.000909805	0.000272512	0.000321746	-0.000880703	0.00175714	0.00126839	0.00188684	0.00101846	0.000605106	0.000814676	0.000147343	0.000115871	-0.00115848	-0.000549465	-0.000229359	-0.000173569	-0.00128841	0	0
0.00390625	-0.000102341	0.0022471	0.00243235	0.0022946	0.00123882	0.00083077	0.00119686	-0.000840724	0.00256324	0.00214481	0.00303149	0.00161952	0.00142121	0.00154054	0.000539541	0.0004251	-0.0014267	-9.80794e-05	8.14795e-05	-0.000124216	-0.00127792	0	0
0.00585938	-0.000739813	0.00247931	0.00268233	0.00269622	0.00148833	0.0013243	0.00196326	-0.000803843	0.00315285	0.00281668	0.00391388	0.00205582	0.0020268	0.00207472	0.000788212	0.00065279	-0.001737	0.000195056	0.000279367	-0.000201225	-0.00128365	0	0
0.0078125	-0.00132042	0.00254703	0.00272328	0.00293535	0.00164521	0.00172007	0.00256145	-0.000768542	0.0034802	0.00323319	0.00446486	0.00230229	0.00237775	0.00237226	0.00086832	0.000774622	-0.00206637	0.000301927	0.000342131	-0.000394106	-0.00129914	0	0
0.00976562	-0.00181806	0.002455	0.00255305	0.00299591	0.00169969	0.00199139	0.00294459	-0.000730112	0.00352168	0.00336599	0.00464272	0.00234699	0.0024488	0.00241089	0.000773668	0.000778437	-0.00238979	0.000213623	0.000261307	-0.000681281	-0.00131583	0	0
0.0117188	-0.00221586	0.00221944	0.0021854	0.00287253	0.00164807	0.00211835	0.00308287	-0.000681996	0.0032773	0.00320816	0.00443363	0.00219131	0.00224066	0.00219321	0.00051856	0.000663519	-0.00268281	-5.81443e-05	4.28557e-05	-0.00103271	-0.0013268	0	0
0.0136719	-0.002505	0.00186515	0.00164908	0.0025714	0.00149202	0.00209212	0.00296545	-0.000617132	0.00277138	0.00277472	0.00385547	0.00184923	0.00177789	0.00174701	0.000133038	0.000443697	-0.00292444	-0.000481993	-0.000292599	-0.00141394	-0.00132775	0	0
0.015625	-0.00268388	0.00142312	0.000985026	0.00211233	0.0012399	0.00191367	0.0026027	-0.000530109	0.00204992	0.00210118	0.00295424	0.0013473	0.00110745	0.0011214	-0.000337601	0.000141382	-0.0030998	-0.00101075	-0.00071162	-0.0017885	-0.00131679	0	0
0.0175781	-0.00275576	0.000927448	0.000243425	0.00152737	0.000906348	0.00159514	0.00202417	-0.000418767	0.00117326	0.00123715	0.00180292	0.000721931	0.00028944	0.000381112	-0.000845194	-0.000212431	-0.00320041	-0.00158679	-0.00117171	-0.00212264	-0.00129557	0	0
0.0195312	-0.00272644	0.000414133	-0.00052011	0.000859499	0.000512004	0.00115848	0.0012747	-0.000285298	0.000211716	0.000247478	0.000492573	1.80006e-05	-0.000603437	-0.000401139	-0.00133848	-0.00058341	-0.00322461	-0.00214928	-0.0016259	-0.00238824	-0.00126815	0	0
0.0214844	-0.00260365	-8.4877e-05	-0.00124985	0.000159144	8.07047e-05	0.000633836	0.000412107	-0.000136808	-0.000759363	-0.000798702	-0.000874758	-0.000715137	-0.00149846	-0.00115395	-0.00177288	-0.000938892	-0.00317729	-0.00264135	-0.00202757	-0.00256562	-0.00124073	0	0
0.0234375	-0.00239521	-0.000539541	-0.00189418	-0.000520527	-0.0003618	5.56707e-05	-0.00050056	1.53184e-05	-0.00166988	-0.00182867	-0.00219512	-0.00142646	-0.00232553	-0.00181413	-0.00211692	-0.0012486	-0.00306714	-0.00301689	-0.00233656	-0.00264478	-0.0012176	0	0
0.0253906	-0.00210935	-0.000924826	-0.00240958	-0.00112909	-0.000790119	-0.000537992	-0.00139856	0.000156939	-0.00245929	-0.00277257	-0.00337124	-0.00206721	-0.00302815	-0.00233388	-0.00235152	-0.00149083	-0.00290561	-0.00324586	-0.00252295	-0.0026257	-0.00120354	0	0
0.0273438	-0.00175399	-0.00122333	-0.00276524	-0.00162429	-0.00118136	-0.00111043	-0.00222242	0.000273421	-0.00308084	-0.00356984	-0.0043211	-0.00259513	-0.0035634	-0.00268543	-0.00247407	-0.00165176	-0.00270379	-0.00331691	-0.00257081	-0.00251973	-0.00119829	0	0
0.0292969	-0.00133806	-0.0014236	-0.00294477	-0.00197613	-0.00151718	-0.00162864	-0.00292027	0.000351906	-0.00350475	-0.00417066	-0.00498509	-0.00297654	-0.0039084	-0.00286186	-0.0024941	-0.00172567	-0.00247216	-0.00323787	-0.00247979	-0.00234532	-0.00120115	0	0
0.03125	-0.000872493	-0.00152159	-0.00294727	-0.00217044	-0.0017848	-0.00206411	-0.0034529	0.000383765	-0.00371838	-0.00454021	-0.00532937	-0.00319046	-0.00405717	-0.00287604	-0.00243211	-0.00171542	-0.00221813	-0.00303337	-0.00226492	-0.00212705	-0.00120521	0	0
0.0332031	-0.000370562	-0.00151849	-0.00278658	-0.00220913	-0.00197721	-0.0023948	-0.00379312	0.000366509	-0.00372624	-0.00465894	-0.00534844	-0.00322872	-0.00402021	-0.00275671	-0.00231242	-0.00163007	-0.00194657	-0.00273949	-0.00195354	-0.00189233	-0.00120401	0	0
0.0351562	0.000150859	-0.00142312	-0.00248891	-0.00210959	-0.00209188	-0.00260592	-0.00392842	0.000304401	-0.00354695	-0.00452709	-0.00506139	-0.00309706	-0.00382113	-0.00254226	-0.00216007	-0.00148273	-0.00166023	-0.00239831	-0.00158215	-0.00166726	-0.00118876	0	0
0.0371094	0.000670791	-0.00124717	-0.00208914	-0.00189978	-0.00213075	-0.00268853	-0.00385785	0.000208363	-0.00321007	-0.00415945	-0.00451207	-0.00281322	-0.00349116	-0.00227356	-0.00199413	-0.0012877	-0.00136137	-0.00205037	-0.00119072	-0.00147474	-0.00115156	0	0
0.0390625	0.00116384	-0.0010066	-0.00162613	-0.00161433	-0.00209653	-0.00263941	-0.00359118	9.43542e-05	-0.00274992	-0.0035882	-0.00375962	-0.00240529	-0.00306344	-0.00198781	-0.00182557	-0.00105977	-0.00105393	-0.00172907	-0.000817537	-0.00133121	-0.00108814	0	0
0.0410156	0.00160187	-0.000717402	-0.00113791	-0.00128764	-0.00199187	-0.0024606	-0.00314641	-1.89096e-05	-0.00220346	-0.00285482	-0.00287247	-0.00190747	-0.0025692	-0.00171316	-0.00165653	-0.000811577	-0.000743985	-0.00145543	-0.000493646	-0.00124407	-0.000996113	0	0
0.0429688	0.00195503	-0.000397205	-0.00065738	-0.000948608	-0.00181913	-0.002159	-0.00254905	-0.000113234	-0.00160599	-0.00201249	-0.00192118	-0.00135684	-0.00203538	-0.00146377	-0.00147772	-0.000554085	-0.000442624	-0.00123596	-0.000239789	-0.0012114	-0.000878096	0	0
0.0449219	0.00219363	-6.12736e-05	-0.000208318	-0.000616312	-0.00157762	-0.00174475	-0.00182903	-0.000173748	-0.000988007	-0.00111842	-0.000970602	-0.000789046	-0.00148034	-0.00124025	-0.00127697	-0.000294924	-0.000164628	-0.00106278	-6.32405e-05	-0.00122333	-0.000740051	0	0
0.046875	0.00229228	0.000275612	0.000195801	-0.000297189	-0.00126672	-0.0012331	-0.00101995	-0.000191972	-0.000374794	-0.000228405	-7.53403e-05	-0.000234902	-0.000916004	-0.00103199	-0.00103784	-4.14848e-05	7.09295e-05	-0.000916362	4.17233e-05	-0.00126112	-0.000591993	0	0
0.0488281	0.0022316	0.000602961	0.000552595	1.44839e-05	-0.000885487	-0.000642657	-0.000159144	-0.000167221	0.00021553	0.000602722	0.000725269	0.000281692	-0.000350714	-0.000819802	-0.00074935	0.000200272	0.000243187	-0.00077042	9.2566e-05	-0.00130224	-0.000444174	0	0
0.0507812	0.0020023	0.000912666	0.000868499	0.000333369	-0.000436544	1.54972e-06	0.000714898	-0.00010708	0.000769615	0.00132966	0.00140548	0.000745296	0.000212193	-0.000582695	-0.000406027	0.00042367	0.000332117	-0.000598073	0.000113666	-0.00132239	-0.000307322	0	0
0.0527344	0.00160778	0.00119805	0.00115579	0.000678897	7.28369e-05	0.00066936	0.00156009	-2.65688e-05	0.00127673	0.0019176	0.00195551	0.00114858	0.000766516	-0.000303388	-1.62125e-05	0.00062108	0.000322223	-0.000378281	0.000132203	-0.00129902	-0.000191689	0	0
0.0546875	0.00106537	0.00145364	0.00142783	0.00106817	0.000627041	0.00132585	0.00233436	5.44935e-05	0.00172853	0.00234342	0.00237703	0.00149065	0.00130105	2.53916e-05	0.00039959	0.000784636	0.000205517	-0.000101119	0.00017333	-0.00121546	-0.000100613	0	0
0.0566406	0.000407279	0.00167537	0.00169498	0.00150996	0.00120056	0.00193107	0.00299501	0.00011459	0.0021162	0.00259638	0.00267816	0.00177425	0.00179863	0.000397444	0.000809669	0.000903845	-1.60933e-05	0.000228673	0.000253856	-0.00106347	-3.62396e-05	0	0
0.0585938	-0.000320375	0.00185728	0.00196081	0.00199896	0.00175893	0.00244367	0.00350225	0.000134468	0.00242805	0.00267863	0.00286937	0.00200337	0.00223398	0.000791788	0.00117159	0.000970364	-0.000328302	0.000590563	0.000379801	-0.000845313	3.33786e-06	0	0
0.0605469	-0.00106114	0.00199294	0.00221837	0.00251329	0.00225985	0.00282288	0.00382125	0.000100702	0.00265121	0.00260305	0.00295997	0.00218016	0.00257587	0.0011735	0.00144124	0.000977039	-0.000705123	0.000950247	0.000544429	-0.000573993	2.57492e-05	0	0
0.0625	-0.00175196	0.00207281	0.00245041	0.00301391	0.00265598	0.00303328	0.00392592	8.55327e-06	0.00277066	0.00238872	0.00295472	0.00230277	0.00278926	0.00149739	0.00157666	0.000920534	-0.0011102	0.00126427	0.000727952	-0.000272393	3.71933e-05	0	0
0.0644531	-0.00232983	0.00208807	0.00262982	0.00344789	0.00290191	0.00304842	0.0038017	-0.000136524	0.00277019	0.00206208	0.00285125	0.0023644	0.00284195	0.0017153	0.00154662	0.000801086	-0.00150025	0.00148636	0.000901282	2.82526e-05	4.673e-05	0	0
0.0664062	-0.00273716	0.00202656	0.00272405	0.00375533	0.00295794	0.00285602	0.00344872	-0.000319198	0.00263667	0.00164866	0.00264335	0.00235379	0.00270653	0.00178349	0.00133467	0.000625134	-0.0018301	0.00157499	0.00103015	0.000293612	6.05583e-05	0	0
