0	0.0018332	0.0033077	0.00382555	0.00288117	0.00193691	0.000904322	0.00203979	0.00609004	0.00165367	0.00131799	0.000715613	0.00116956	0.00399619	0.0021596	0.00543982	0.00281358	0.00196505	0.00619853	0.00559151	0.00460672	0.00352335	0	0
0.00195312	0.00208116	0.00260305	0.00290108	0.00185037	0.00102258	-0.000102758	0.000753641	0.00607038	0.000212193	-0.000310048	-0.000967056	-0.000183821	0.00239134	0.00100708	0.00445348	0.00203931	0.00188065	0.00508869	0.0050149	0.0042628	0.00347495	0	0
0.00390625	0.00260758	0.0020088	0.00214338	0.00101244	0.000288725	-0.0008986	-0.000331163	0.00601804	-0.00103807	-0.00177643	-0.00244626	-0.00142395	0.000760019	-0.000246644	0.00319177	0.00107718	0.00186622	0.00358415	0.00412345	0.00370896	0.00340593	0	0
0.00585938	0.00341737	0.00154293	0.00156605	0.000386596	-0.000243425	-0.00145602	-0.00116301	0.00593996	-0.00201631	-0.00297211	-0.00361183	-0.00244057	-0.000759065	-0.00148344	0.00178248	3.18289e-05	0.00194085	0.00184989	0.00301325	0.00299764	0.00332654	0	0
0.0078125	0.00447416	0.0012269	0.00118959	-2.26498e-06	-0.00054884	-0.00175023	-0.0016911	0.00584745	-0.00264502	-0.00378911	-0.00435886	-0.00312209	-0.00200409	-0.00255537	0.000401258	-0.000959516	0.00211108	0.000119686	0.00184095	0.00222337	0.00325406	0	0
0.00976562	0.00570071	0.00108635	0.00103986	-0.000123262	-0.000601768	-0.00176215	-0.00187373	0.00575519	-0.00286317	-0.0041346	-0.00460106	-0.00337315	-0.00281179	-0.00330603	-0.000754714	-0.00174534	0.00237083	-0.00133812	0.000800371	0.00150752	0.00320971	0	0
0.0117188	0.00698566	0.00114572	0.00114262	5.56707e-05	-0.000379086	-0.00147963	-0.00167942	0.00567698	-0.00263071	-0.00394446	-0.00428319	-0.00312829	-0.00304317	-0.00359654	-0.00149649	-0.00218487	0.00270033	-0.00226271	9.10759e-05	0.00097847	0.00321436	0	0
0.0136719	0.0081979	0.001423	0.00151956	0.000558972	0.000134945	-0.000901461	-0.00109696	0.00562406	-0.00193834	-0.00319411	-0.00338998	-0.00236309	-0.00260556	-0.00332558	-0.00167406	-0.00217092	0.00306833	-0.00244474	-0.000116944	0.000750065	0.00328422	0	0
0.015625	0.0092001	0.00192559	0.00217891	0.00139713	0.000941753	-3.93391e-05	-0.000136852	0.00560117	-0.000808954	-0.0019051	-0.00195214	-0.00110197	-0.00147045	-0.00244927	-0.00120157	-0.00164819	0.00343621	-0.00176167	0.00028789	0.000901222	0.00342703	0	0
0.0175781	0.00986683	0.0026443	0.00310993	0.00255692	0.0020237	0.00107574	0.0011642	0.0056057	0.000699759	-0.000146002	-4.49717e-05	0.000581861	0.000317335	-0.000991464	-7.33137e-05	-0.000625253	0.00376153	-0.000202894	0.00133538	0.00146103	0.0036391	0	0
