0	0.00279236	0.000234425	0.000758998	-0.00022769	-0.000153303	-0.000545979	-0.000886202	0.00054276	-0.00118136	-0.000715494	-0.00127673	-0.00128132	-0.00116205	1.01328e-06	-0.000204563	0.000326157	-1.3113e-06	0.000809133	0.00025779	-0.000234723	-0.000823855	0	0
0.00195312	0.0024823	0.000167131	0.000681661	-0.00021255	0.000108838	-0.00024879	-0.000393391	0.000473499	-0.000988007	-0.000227332	-0.00062871	-0.000913173	-0.000497818	0.000390828	0.000180721	0.000611544	-1.84774e-05	0.00115323	0.000639737	-0.000191331	-0.000712872	0	0
0.00390625	0.00216186	0.000149965	0.000637121	-0.00011301	0.000404596	6.69956e-05	0.000167608	0.000372529	-0.000650525	0.000266671	7.00951e-05	-0.000407159	0.000172615	0.000710785	0.000435114	0.000775933	-0.000134349	0.00120419	0.00083971	-0.000245214	-0.000647783	0	0
0.00585938	0.00190127	0.000197291	0.000643745	8.66652e-05	0.00071764	0.000370979	0.000742674	0.000252962	-0.000181198	0.000711918	0.000739574	0.000195146	0.000783205	0.000934422	0.000526667	0.000812411	-0.00031662	0.000976562	0.000852287	-0.000382304	-0.000637889	0	0
0.0078125	0.00175285	0.000320792	0.000720732	0.000394702	0.00103164	0.000636458	0.00128007	0.000130415	0.000384331	0.0010618	0.00130534	0.000833243	0.00127697	0.00105023	0.000450611	0.000731468	-0.000526905	0.000522614	0.000696957	-0.000576198	-0.000685096	0	0
0.00976562	0.00174153	0.000526071	0.000883274	0.000807285	0.00133348	0.000845909	0.00173366	2.00272e-05	0.000988126	0.00128424	0.00170946	0.00143573	0.0016098	0.00106049	0.000225782	0.000557303	-0.0007267	-7.55191e-05	0.000414014	-0.000792146	-0.000782013	0	0
0.0117188	0.00186098	0.000809848	0.00113814	0.00130701	0.00161123	0.000990987	0.00206983	-6.46114e-05	0.00155973	0.00136793	0.00191689	0.00193119	0.00175762	0.000982583	-0.000104189	0.000325561	-0.000883937	-0.000719547	5.88298e-05	-0.00099349	-0.000914335	0	0
0.0136719	0.00207424	0.00115842	0.00148042	0.00186211	0.00185537	0.00107396	0.00227153	-0.000114799	0.0020262	0.00132155	0.00192237	0.0022603	0.00172186	0.000844657	-0.000479937	7.59363e-05	-0.000977159	-0.00130868	-0.000307441	-0.00114542	-0.00106215	0	0
0.015625	0.00231719	0.00154799	0.00189225	0.00242865	0.00206006	0.00110662	0.00233912	-0.000126839	0.00232542	0.001176	0.00175214	0.00238675	0.00152707	0.00068301	-0.000833035	-0.000150681	-0.000999451	-0.00175297	-0.000625491	-0.00122124	-0.00120246	0	0
0.0175781	0.00250804	0.00194573	0.00234358	0.00295681	0.00222158	0.00110793	0.00229156	-0.000102401	0.00241721	0.000978231	0.00145793	0.00230443	0.00122094	0.00053668	-0.00109792	-0.000319719	-0.0009588	-0.0019865	-0.000846982	-0.00120592	-0.00131285	0	0
0.0195312	0.00256002	0.00231439	0.00279517	0.0033952	0.00234044	0.00110185	0.0021615	-4.88758e-05	0.0022918	0.000784516	0.00111103	0.00204039	0.000865698	0.000442028	-0.00121737	-0.000405669	-0.000877738	-0.00197482	-0.000940263	-0.00109673	-0.00137413	0	0
0.0214844	0.00239444	0.00261563	0.00320309	0.00369978	0.00241947	0.00111139	0.00199151	2.24113e-05	0.00197327	0.000652313	0.000790596	0.00165129	0.00053072	0.000427663	-0.00115466	-0.000396371	-0.000786662	-0.00171912	-0.000894785	-0.000904739	-0.00137329	0	0
0.0234375	0.0019542	0.00281572	0.00352432	0.00383806	0.0024637	0.00115502	0.00182581	9.83477e-05	0.00151646	0.000629544	0.000570059	0.00121427	0.000280142	0.000509501	-0.000899076	-0.000293255	-0.000720859	-0.00125408	-0.000721872	-0.000651896	-0.00130522	0	0
0.0253906	0.00121701	0.00288981	0.00372218	0.00379485	0.00247848	0.00124347	0.00170362	0.000166416	0.000997543	0.000745773	0.000504494	0.000813842	0.000164747	0.000687599	-0.000466347	-0.000111461	-0.000712991	-0.000643969	-0.00045234	-0.000368237	-0.00117385	0	0
0.0273438	0.000201225	0.00282532	0.00377117	0.00357401	0.00246882	0.00137544	0.00165164	0.000216484	0.00050199	0.00100493	0.000621319	0.000526577	0.000209332	0.00094533	9.89437e-05	0.000123143	-0.000787973	2.85506e-05	-0.000132322	-8.74996e-05	-0.00099194	0	0
0.0292969	-0.00103056	0.00262451	0.00366014	0.0031969	0.0024364	0.0015372	0.00167799	0.000241995	0.000107765	0.00138366	0.000911713	0.000405639	0.000410557	0.00124961	0.000730991	0.000376105	-0.000957131	0.000672102	0.000183642	0.000156939	-0.000778317	0	0
0.03125	-0.00237548	0.00230342	0.00339361	0.00270027	0.00237846	0.00170171	0.00177109	0.000242591	-0.000128746	0.0018295	0.00133181	0.000469893	0.000731945	0.00155455	0.00134921	0.00061059	-0.00121379	0.00119942	0.000440121	0.000336647	-0.000556707	0	0
0.0332031	-0.00369823	0.00189131	0.00299082	0.00212944	0.00228834	0.00183308	0.00189781	0.000223637	-0.000185251	0.00226939	0.00180602	0.00069797	0.00111079	0.0018065	0.00186729	0.000789523	-0.00153553	0.00153816	0.000588357	0.00043118	-0.000351906	0	0
0.0351562	-0.00484681	0.00142574	0.00248313	0.00153226	0.00215364	0.00189042	0.00200951	0.000193238	-7.83205e-05	0.002617	0.00223875	0.00102913	0.00146365	0.00195134	0.00220656	0.000882387	-0.00188351	0.00163943	0.000593066	0.000430167	-0.000187397	0	0
0.0371094	-0.00566959	0.000948787	0.00190985	0.000952899	0.00196028	0.00183356	0.00204837	0.000164509	0.000138164	0.00278676	0.00252843	0.00137269	0.00170088	0.00194174	0.00230575	0.000867963	-0.00220895	0.00148451	0.0004372	0.000334322	-8.09431e-05	0	0
0.0390625	-0.00603533	0.000501931	0.0013136	0.000425994	0.00169384	0.00163054	0.00195706	0.000149369	0.000380516	0.00270689	0.00258327	0.00162262	0.00173926	0.00174516	0.00213027	0.000736952	-0.00245774	0.00108546	0.000124335	0.000154138	-4.3273e-05	0	0
0.0410156	-0.00584984	0.000121057	0.000735588	-2.58684e-05	0.00134397	0.0012635	0.00168955	0.000158548	0.000552535	0.00233245	0.00233889	0.00167686	0.00151825	0.00134975	0.00167656	0.000493646	-0.00258029	0.000483096	-0.000321627	-9.06587e-05	-7.73668e-05	0	0
0.0429688	-0.00507283	-0.000167429	0.00021176	-0.00039345	0.000907421	0.000735044	0.0012207	0.000198483	0.000562549	0.00165582	0.0017705	0.00145662	0.00101113	0.000767887	0.000977755	0.000155568	-0.00253725	-0.00025636	-0.000858724	-0.000374675	-0.000176191	0	0
0.0449219	-0.00372577	-0.000348628	-0.000229843	-0.000678301	0.000393271	7.02143e-05	0.000553489	0.00026989	0.00034368	0.000711679	0.000901699	0.000924587	0.000234604	3.83854e-05	9.77516e-05	-0.000247955	-0.00230742	-0.0010519	-0.00143236	-0.00066942	-0.00032568	0	0
0.046875	-0.00189543	-0.000419617	-0.000570238	-0.000889599	-0.00017643	-0.000683665	-0.0002774	0.000367284	-0.00013113	-0.000423193	-0.000195265	9.57847e-05	-0.000750542	-0.000777006	-0.000873566	-0.000679374	-0.00189221	-0.0018146	-0.00198126	-0.000946105	-0.000505447	0	0
